,doublet
69_153_071__s112,0.0
69_153_140__s112,0.0
69_153_180__s112,1.0
69_153_187__s112,0.0
69_154_166__s112,0.0
69_165_009__s112,0.0
69_165_150__s112,1.0
69_165_174__s112,1.0
69_166_002__s112,0.0
69_166_094__s112,0.0
69_177_042__s112,1.0
69_177_082__s112,0.0
69_177_185__s112,1.0
69_178_012__s112,0.0
69_178_037__s112,0.0
69_178_073__s112,0.0
69_178_095__s112,0.0
69_178_185__s112,1.0
69_189_014__s112,0.0
69_189_020__s112,1.0
69_189_137__s112,0.0
69_190_018__s112,0.0
69_190_032__s112,0.0
69_190_048__s112,1.0
69_190_061__s112,1.0
69_190_066__s112,0.0
69_190_131__s112,1.0
04_105_134__s112,0.0
04_105_139__s112,0.0
04_106_051__s112,0.0
04_106_053__s112,0.0
04_106_140__s112,1.0
04_117_106__s112,0.0
04_117_135__s112,1.0
04_118_031__s112,0.0
04_118_086__s112,0.0
04_118_122__s112,0.0
04_118_141__s112,0.0
04_118_147__s112,0.0
04_118_153__s112,0.0
04_129_004__s112,0.0
04_129_020__s112,0.0
04_129_078__s112,0.0
04_129_108__s112,0.0
04_129_177__s112,0.0
04_130_030__s112,0.0
04_130_077__s112,0.0
04_130_141__s112,0.0
04_130_156__s112,0.0
04_141_151__s112,0.0
04_142_054__s112,0.0
04_142_095__s112,0.0
04_142_167__s112,0.0
04_153_027__s112,0.0
04_153_032__s112,0.0
04_153_035__s112,1.0
04_153_048__s112,1.0
04_153_063__s112,1.0
04_153_110__s112,0.0
04_153_134__s112,0.0
04_153_136__s112,1.0
04_165_005__s112,0.0
04_165_097__s112,0.0
04_166_164__s112,0.0
04_166_180__s112,0.0
04_177_096__s112,0.0
04_177_118__s112,0.0
04_177_159__s112,1.0
04_178_072__s112,0.0
04_178_083__s112,0.0
04_178_118__s112,0.0
04_189_164__s112,0.0
04_190_048__s112,0.0
04_190_059__s112,1.0
04_190_183__s112,0.0
54_105_128__s112,0.0
54_105_165__s112,0.0
54_106_056__s112,0.0
54_117_079__s112,0.0
54_117_093__s112,0.0
54_117_102__s112,0.0
54_118_051__s112,0.0
54_118_125__s112,0.0
54_118_152__s112,0.0
54_118_190__s112,1.0
54_129_003__s112,0.0
54_129_129__s112,0.0
54_141_017__s112,0.0
54_142_056__s112,0.0
54_142_185__s112,0.0
54_153_045__s112,0.0
54_153_068__s112,0.0
54_153_080__s112,1.0
54_153_096__s112,0.0
54_153_135__s112,0.0
54_154_185__s112,0.0
54_165_079__s112,0.0
54_165_185__s112,0.0
54_166_001__s112,0.0
54_177_089__s112,1.0
54_177_185__s112,0.0
54_178_006__s112,0.0
54_178_044__s112,0.0
54_178_100__s112,0.0
54_178_145__s112,0.0
54_178_186__s112,0.0
54_190_030__s112,0.0
54_190_094__s112,0.0
54_190_145__s112,1.0
54_190_168__s112,0.0
75_105_012__s112,0.0
75_105_026__s112,0.0
75_105_081__s112,0.0
75_105_098__s112,0.0
75_105_100__s112,0.0
75_105_177__s112,0.0
75_105_181__s112,0.0
75_106_013__s112,0.0
75_106_049__s112,0.0
75_106_102__s112,0.0
75_106_145__s112,0.0
75_106_148__s112,1.0
75_106_153__s112,1.0
75_106_156__s112,0.0
75_106_167__s112,0.0
75_106_189__s112,0.0
75_117_010__s112,1.0
75_117_011__s112,0.0
75_117_012__s112,0.0
75_117_147__s112,0.0
75_118_055__s112,0.0
75_118_112__s112,0.0
75_129_136__s112,0.0
75_130_009__s112,0.0
75_130_015__s112,0.0
75_130_114__s112,1.0
75_130_152__s112,0.0
75_141_003__s112,0.0
75_141_039__s112,0.0
75_141_150__s112,0.0
75_141_178__s112,0.0
75_141_187__s112,0.0
75_142_052__s112,0.0
75_142_133__s112,0.0
75_142_139__s112,0.0
75_142_183__s112,0.0
75_153_037__s112,0.0
75_153_074__s112,0.0
75_153_079__s112,0.0
75_153_123__s112,1.0
75_165_038__s112,1.0
75_165_154__s112,0.0
75_166_074__s112,0.0
75_166_127__s112,0.0
75_166_129__s112,0.0
75_166_158__s112,0.0
75_166_171__s112,0.0
75_177_069__s112,1.0
75_177_089__s112,1.0
75_178_031__s112,0.0
75_178_097__s112,0.0
75_178_098__s112,0.0
75_178_113__s112,1.0
75_178_116__s112,0.0
75_178_178__s112,0.0
75_178_190__s112,0.0
75_189_025__s112,0.0
75_189_035__s112,0.0
75_189_066__s112,0.0
75_189_112__s112,0.0
75_189_173__s112,0.0
75_190_037__s112,0.0
75_190_109__s112,0.0
75_190_113__s112,1.0
05_105_022__s112,0.0
05_105_026__s112,0.0
05_105_040__s112,0.0
05_105_065__s112,0.0
05_105_078__s112,0.0
05_105_082__s112,0.0
05_106_005__s112,0.0
05_106_013__s112,0.0
05_106_053__s112,0.0
05_106_108__s112,0.0
05_106_174__s112,1.0
05_106_190__s112,0.0
05_117_185__s112,0.0
05_118_111__s112,0.0
05_129_051__s112,0.0
05_129_096__s112,0.0
05_141_001__s112,0.0
05_141_105__s112,0.0
05_141_147__s112,0.0
05_142_059__s112,0.0
05_142_068__s112,0.0
05_153_001__s112,0.0
05_153_010__s112,0.0
05_153_019__s112,1.0
05_153_042__s112,1.0
05_153_058__s112,1.0
05_153_059__s112,0.0
05_153_084__s112,0.0
05_153_096__s112,1.0
05_153_177__s112,0.0
05_154_043__s112,0.0
05_154_126__s112,0.0
05_154_132__s112,0.0
05_154_183__s112,0.0
05_165_004__s112,0.0
05_165_039__s112,0.0
05_165_109__s112,0.0
05_165_122__s112,0.0
05_165_125__s112,0.0
05_166_015__s112,0.0
05_166_033__s112,0.0
05_166_065__s112,0.0
05_166_091__s112,0.0
05_166_100__s112,0.0
05_166_136__s112,0.0
05_166_137__s112,0.0
05_166_144__s112,0.0
05_177_060__s112,0.0
05_177_086__s112,0.0
05_177_087__s112,0.0
05_178_088__s112,0.0
05_178_142__s112,0.0
05_189_080__s112,0.0
05_189_107__s112,0.0
05_189_116__s112,0.0
05_189_119__s112,0.0
05_189_183__s112,0.0
05_190_028__s112,0.0
05_190_121__s112,0.0
06_105_059__s112,0.0
06_105_152__s112,0.0
06_106_005__s112,0.0
06_106_165__s112,0.0
06_117_098__s112,0.0
06_117_104__s112,0.0
06_117_137__s112,0.0
06_118_029__s112,0.0
06_118_114__s112,0.0
06_118_150__s112,0.0
06_118_174__s112,0.0
06_118_175__s112,0.0
06_129_005__s112,0.0
06_129_035__s112,0.0
06_129_089__s112,0.0
06_130_022__s112,0.0
06_130_065__s112,0.0
06_130_159__s112,0.0
06_141_031__s112,0.0
06_141_054__s112,1.0
06_141_055__s112,0.0
06_141_146__s112,0.0
06_142_048__s112,0.0
06_142_077__s112,0.0
06_142_085__s112,0.0
06_142_087__s112,0.0
06_142_141__s112,0.0
06_153_087__s112,0.0
06_153_110__s112,1.0
06_153_145__s112,1.0
06_154_117__s112,0.0
06_154_125__s112,0.0
06_165_033__s112,0.0
06_165_122__s112,0.0
06_177_009__s112,1.0
06_177_070__s112,0.0
06_177_104__s112,0.0
06_178_006__s112,0.0
06_189_103__s112,0.0
06_189_146__s112,0.0
06_189_156__s112,0.0
06_189_158__s112,0.0
06_189_180__s112,0.0
06_190_016__s112,0.0
06_190_097__s112,0.0
81_105_028__s112,0.0
81_105_045__s112,0.0
81_105_061__s112,0.0
81_105_176__s112,0.0
81_106_103__s112,0.0
81_106_167__s112,0.0
81_117_072__s112,0.0
81_117_089__s112,0.0
81_117_123__s112,0.0
81_118_050__s112,0.0
81_118_099__s112,0.0
81_118_102__s112,0.0
81_129_015__s112,0.0
81_129_024__s112,0.0
81_129_031__s112,0.0
81_129_075__s112,0.0
81_130_004__s112,0.0
81_130_006__s112,0.0
81_130_037__s112,0.0
81_130_164__s112,0.0
81_141_038__s112,0.0
81_142_115__s112,0.0
81_142_188__s112,0.0
81_154_078__s112,0.0
81_154_102__s112,0.0
81_154_175__s112,0.0
81_165_035__s112,0.0
81_165_058__s112,0.0
81_165_073__s112,0.0
81_165_142__s112,0.0
81_166_061__s112,0.0
81_166_107__s112,0.0
81_166_191__s112,0.0
81_177_001__s112,0.0
81_177_041__s112,0.0
81_177_057__s112,0.0
81_177_063__s112,0.0
81_177_093__s112,0.0
81_178_039__s112,0.0
81_178_057__s112,0.0
81_178_170__s112,0.0
81_189_019__s112,0.0
81_189_021__s112,0.0
81_189_070__s112,0.0
81_189_097__s112,0.0
81_189_100__s112,0.0
81_190_004__s112,0.0
81_190_029__s112,0.0
81_190_039__s112,0.0
81_190_109__s112,0.0
81_190_124__s112,0.0
84_106_031__s112,0.0
84_106_099__s112,0.0
84_106_192__s112,0.0
84_117_060__s112,0.0
84_118_018__s112,0.0
84_118_068__s112,0.0
84_118_081__s112,0.0
84_118_103__s112,0.0
84_118_165__s112,0.0
84_129_001__s112,0.0
84_129_017__s112,0.0
84_129_123__s112,0.0
84_141_025__s112,0.0
84_141_031__s112,0.0
84_141_156__s112,0.0
84_142_120__s112,0.0
84_153_059__s112,0.0
84_153_135__s112,0.0
84_154_025__s112,0.0
84_154_135__s112,0.0
84_154_138__s112,0.0
84_165_036__s112,0.0
84_165_132__s112,0.0
84_165_136__s112,1.0
84_166_017__s112,0.0
84_166_085__s112,0.0
84_166_121__s112,0.0
84_166_131__s112,0.0
84_177_082__s112,0.0
84_177_102__s112,0.0
84_177_177__s112,0.0
84_178_119__s112,0.0
84_178_141__s112,0.0
84_178_143__s112,0.0
84_189_013__s112,0.0
84_189_026__s112,0.0
84_189_086__s112,0.0
84_189_093__s112,0.0
84_189_130__s112,0.0
84_189_179__s112,0.0
84_190_011__s112,0.0
84_190_025__s112,0.0
84_190_075__s112,0.0
40_105_003__s112,0.0
40_105_018__s112,0.0
40_105_045__s112,0.0
40_105_124__s112,0.0
40_106_050__s112,0.0
40_106_118__s112,0.0
40_106_144__s112,0.0
40_106_175__s112,0.0
40_117_025__s112,0.0
40_117_107__s112,0.0
40_118_009__s112,0.0
40_129_019__s112,0.0
40_130_038__s112,0.0
40_130_080__s112,0.0
40_130_133__s112,0.0
40_130_169__s112,0.0
40_141_071__s112,0.0
40_142_013__s112,0.0
40_142_046__s112,0.0
40_142_096__s112,0.0
40_153_096__s112,0.0
40_153_114__s112,0.0
40_153_117__s112,0.0
40_153_121__s112,0.0
40_153_186__s112,0.0
40_154_158__s112,0.0
40_154_172__s112,0.0
40_165_096__s112,0.0
40_165_123__s112,0.0
40_165_136__s112,0.0
40_165_156__s112,0.0
40_166_023__s112,0.0
40_166_030__s112,0.0
40_166_064__s112,0.0
40_177_006__s112,1.0
40_177_027__s112,0.0
40_177_035__s112,0.0
40_177_040__s112,0.0
40_177_141__s112,1.0
40_177_191__s112,0.0
40_178_014__s112,0.0
40_178_093__s112,0.0
40_178_152__s112,0.0
40_178_170__s112,0.0
40_189_032__s112,0.0
40_189_067__s112,0.0
40_189_092__s112,0.0
40_190_140__s112,1.0
08_105_100__s112,0.0
08_105_114__s112,0.0
08_105_120__s112,1.0
08_105_123__s112,0.0
08_105_129__s112,0.0
08_105_146__s112,0.0
08_106_117__s112,0.0
08_117_051__s112,0.0
08_129_010__s112,0.0
08_129_083__s112,0.0
08_129_144__s112,0.0
08_129_179__s112,0.0
08_141_064__s112,0.0
08_142_031__s112,0.0
08_142_038__s112,0.0
08_142_132__s112,0.0
08_142_146__s112,0.0
08_142_170__s112,0.0
08_142_192__s112,0.0
08_153_024__s112,0.0
08_153_049__s112,0.0
08_153_067__s112,1.0
08_153_126__s112,0.0
08_153_134__s112,0.0
08_154_018__s112,1.0
08_154_093__s112,0.0
08_165_045__s112,0.0
08_165_108__s112,0.0
08_165_151__s112,0.0
08_166_093__s112,0.0
08_166_161__s112,0.0
08_177_026__s112,0.0
08_177_064__s112,1.0
08_177_135__s112,1.0
08_177_164__s112,0.0
08_177_179__s112,0.0
08_178_073__s112,0.0
08_178_102__s112,1.0
08_178_112__s112,0.0
08_189_005__s112,0.0
08_190_025__s112,0.0
08_190_099__s112,0.0
71_105_002__s112,0.0
71_105_087__s112,0.0
71_105_129__s112,0.0
71_105_154__s112,0.0
71_106_019__s112,0.0
71_106_068__s112,0.0
71_106_105__s112,0.0
71_106_115__s112,1.0
71_106_133__s112,0.0
71_106_184__s112,0.0
71_117_033__s112,1.0
71_117_043__s112,0.0
71_117_173__s112,0.0
71_118_100__s112,0.0
71_118_134__s112,0.0
71_118_158__s112,1.0
71_129_187__s112,0.0
71_141_083__s112,0.0
71_141_165__s112,0.0
71_142_035__s112,0.0
71_142_144__s112,0.0
71_153_165__s112,0.0
71_154_015__s112,0.0
71_154_043__s112,0.0
71_154_163__s112,0.0
71_154_182__s112,0.0
71_165_007__s112,0.0
71_165_028__s112,0.0
71_165_172__s112,0.0
71_166_086__s112,0.0
71_166_130__s112,0.0
71_177_045__s112,1.0
71_177_064__s112,0.0
71_178_183__s112,0.0
71_189_017__s112,0.0
71_189_083__s112,0.0
71_189_110__s112,0.0
71_189_143__s112,0.0
71_190_003__s112,1.0
71_190_155__s112,1.0
10_105_046__s112,0.0
10_105_109__s112,0.0
10_105_136__s112,0.0
10_105_142__s112,0.0
10_106_100__s112,1.0
10_106_164__s112,1.0
10_106_166__s112,1.0
10_106_175__s112,0.0
10_117_054__s112,0.0
10_117_087__s112,0.0
10_117_144__s112,0.0
10_118_013__s112,0.0
10_118_063__s112,0.0
10_118_111__s112,0.0
10_118_117__s112,1.0
10_129_058__s112,0.0
10_129_076__s112,0.0
10_129_094__s112,0.0
10_129_110__s112,0.0
10_129_139__s112,0.0
10_130_121__s112,0.0
10_130_156__s112,0.0
10_130_159__s112,0.0
10_130_183__s112,0.0
10_141_008__s112,0.0
10_141_020__s112,0.0
10_141_092__s112,0.0
10_141_098__s112,0.0
10_141_181__s112,0.0
10_142_065__s112,0.0
10_153_037__s112,0.0
10_153_140__s112,0.0
10_153_142__s112,0.0
10_154_060__s112,0.0
10_154_122__s112,0.0
10_165_047__s112,0.0
10_165_089__s112,0.0
10_165_152__s112,0.0
10_165_153__s112,0.0
10_166_023__s112,0.0
10_166_067__s112,0.0
10_177_014__s112,0.0
10_177_042__s112,0.0
10_178_052__s112,0.0
10_178_066__s112,0.0
10_178_078__s112,0.0
10_178_080__s112,0.0
10_178_157__s112,0.0
10_178_180__s112,0.0
10_189_053__s112,1.0
10_189_121__s112,0.0
10_190_018__s112,1.0
10_190_044__s112,0.0
10_190_089__s112,0.0
17_105_091__s112,0.0
17_105_166__s112,0.0
17_106_096__s112,0.0
17_106_160__s112,0.0
17_106_167__s112,0.0
17_118_095__s112,0.0
17_118_126__s112,0.0
17_118_129__s112,0.0
17_118_178__s112,0.0
17_129_001__s112,0.0
17_129_060__s112,0.0
17_129_159__s112,0.0
17_130_037__s112,0.0
17_142_027__s112,0.0
17_142_048__s112,0.0
17_142_103__s112,0.0
17_153_032__s112,0.0
17_153_039__s112,0.0
17_154_020__s112,0.0
17_154_087__s112,0.0
17_165_037__s112,1.0
17_165_100__s112,0.0
17_165_105__s112,0.0
17_166_004__s112,0.0
17_166_091__s112,0.0
17_166_172__s112,0.0
17_177_101__s112,1.0
17_177_122__s112,0.0
17_178_047__s112,0.0
17_178_070__s112,0.0
17_178_104__s112,0.0
17_189_063__s112,0.0
17_189_091__s112,1.0
17_189_113__s112,0.0
17_189_159__s112,0.0
17_190_020__s112,0.0
17_190_169__s112,0.0
17_190_182__s112,0.0
55_105_001__s112,0.0
55_105_129__s112,0.0
55_105_170__s112,0.0
55_106_021__s112,0.0
55_106_045__s112,1.0
55_106_122__s112,1.0
55_117_052__s112,1.0
55_117_168__s112,0.0
55_118_076__s112,0.0
55_129_023__s112,0.0
55_129_045__s112,0.0
55_129_103__s112,0.0
55_129_157__s112,0.0
55_130_155__s112,0.0
55_141_026__s112,0.0
55_141_057__s112,0.0
55_141_097__s112,0.0
55_141_120__s112,0.0
55_142_024__s112,0.0
55_142_027__s112,0.0
55_142_037__s112,0.0
55_153_030__s112,0.0
55_153_054__s112,1.0
55_154_010__s112,0.0
55_154_096__s112,0.0
55_154_139__s112,0.0
55_165_064__s112,0.0
55_165_101__s112,0.0
55_165_126__s112,0.0
55_165_176__s112,0.0
55_166_036__s112,0.0
55_166_040__s112,0.0
55_178_007__s112,0.0
55_178_044__s112,0.0
55_178_172__s112,0.0
55_189_079__s112,0.0
55_189_161__s112,0.0
55_189_165__s112,0.0
55_190_004__s112,1.0
55_190_095__s112,0.0
55_190_143__s112,0.0
55_190_166__s112,0.0
55_190_176__s112,0.0
48_105_115__s112,0.0
48_105_149__s112,0.0
48_105_159__s112,0.0
48_106_093__s112,0.0
48_117_003__s112,0.0
48_117_087__s112,0.0
48_117_107__s112,0.0
48_117_131__s112,0.0
48_117_190__s112,0.0
48_118_189__s112,1.0
48_129_001__s112,0.0
48_129_007__s112,0.0
48_129_026__s112,0.0
48_129_178__s112,0.0
48_130_002__s112,0.0
48_130_086__s112,0.0
48_130_091__s112,0.0
48_130_111__s112,0.0
48_130_124__s112,0.0
48_141_030__s112,0.0
48_141_079__s112,0.0
48_141_130__s112,0.0
48_153_006__s112,0.0
48_153_029__s112,1.0
48_153_136__s112,0.0
48_154_009__s112,0.0
48_154_068__s112,0.0
48_165_187__s112,0.0
48_166_101__s112,0.0
48_166_122__s112,0.0
48_166_139__s112,0.0
48_166_160__s112,0.0
48_177_037__s112,0.0
48_177_104__s112,0.0
48_178_020__s112,0.0
48_178_034__s112,0.0
48_178_080__s112,0.0
48_178_111__s112,0.0
48_189_004__s112,0.0
48_189_080__s112,0.0
48_189_170__s112,0.0
48_189_186__s112,0.0
48_190_011__s112,1.0
48_190_033__s112,0.0
48_190_098__s112,1.0
48_190_186__s112,0.0
38_105_017__s112,0.0
38_105_095__s112,0.0
38_106_017__s112,1.0
38_106_030__s112,0.0
38_106_064__s112,0.0
38_106_086__s112,0.0
38_106_127__s112,0.0
38_106_183__s112,1.0
38_117_050__s112,0.0
38_117_151__s112,0.0
38_118_117__s112,0.0
38_129_049__s112,0.0
38_129_160__s112,0.0
38_130_009__s112,0.0
38_130_010__s112,0.0
38_141_115__s112,0.0
38_141_143__s112,0.0
38_141_158__s112,0.0
38_141_176__s112,0.0
38_142_032__s112,0.0
38_142_141__s112,0.0
38_142_173__s112,0.0
38_142_177__s112,0.0
38_153_095__s112,0.0
38_153_102__s112,0.0
38_153_119__s112,0.0
38_153_137__s112,0.0
38_153_145__s112,0.0
38_153_152__s112,0.0
38_154_131__s112,0.0
38_165_087__s112,0.0
38_165_089__s112,0.0
38_165_096__s112,0.0
38_166_084__s112,0.0
38_177_032__s112,0.0
38_177_043__s112,0.0
38_177_062__s112,0.0
38_177_120__s112,0.0
38_178_070__s112,0.0
38_178_161__s112,0.0
38_189_161__s112,0.0
38_189_164__s112,0.0
38_190_145__s112,0.0
65_105_074__s112,1.0
65_105_116__s112,0.0
65_105_137__s112,0.0
65_105_175__s112,0.0
65_106_026__s112,0.0
65_106_054__s112,0.0
65_106_060__s112,1.0
65_106_115__s112,0.0
65_106_133__s112,0.0
65_106_171__s112,0.0
65_106_191__s112,1.0
65_117_014__s112,0.0
65_117_023__s112,0.0
65_117_033__s112,0.0
65_117_047__s112,0.0
65_118_067__s112,0.0
65_118_140__s112,0.0
65_118_177__s112,0.0
65_129_010__s112,0.0
65_129_044__s112,0.0
65_129_133__s112,0.0
65_129_157__s112,0.0
65_129_177__s112,0.0
65_129_186__s112,0.0
65_130_002__s112,0.0
65_130_116__s112,0.0
65_130_142__s112,0.0
65_130_159__s112,0.0
65_141_055__s112,0.0
65_141_130__s112,0.0
65_142_055__s112,0.0
65_142_086__s112,0.0
65_142_163__s112,0.0
65_153_019__s112,0.0
65_153_047__s112,0.0
65_153_073__s112,0.0
65_154_035__s112,0.0
65_154_136__s112,0.0
65_154_179__s112,0.0
65_165_015__s112,0.0
65_165_035__s112,0.0
65_165_069__s112,0.0
65_165_076__s112,0.0
65_165_110__s112,0.0
65_166_015__s112,0.0
65_166_052__s112,0.0
65_166_125__s112,0.0
65_166_129__s112,0.0
65_177_042__s112,0.0
65_177_046__s112,1.0
65_189_002__s112,0.0
65_189_007__s112,0.0
65_189_075__s112,0.0
65_189_135__s112,1.0
65_189_153__s112,0.0
65_190_017__s112,0.0
65_190_178__s112,0.0
65_190_183__s112,0.0
49_105_033__s112,0.0
49_105_104__s112,0.0
49_106_067__s112,0.0
49_106_076__s112,0.0
49_117_034__s112,0.0
49_117_047__s112,0.0
49_117_099__s112,0.0
49_117_148__s112,1.0
49_118_068__s112,0.0
49_118_079__s112,0.0
49_118_109__s112,0.0
49_129_163__s112,0.0
49_129_164__s112,0.0
49_130_154__s112,0.0
49_141_117__s112,0.0
49_141_179__s112,0.0
49_142_023__s112,0.0
49_142_106__s112,0.0
49_142_130__s112,0.0
49_142_163__s112,0.0
49_153_039__s112,0.0
49_153_051__s112,0.0
49_153_138__s112,0.0
49_154_095__s112,0.0
49_154_176__s112,0.0
49_165_006__s112,0.0
49_165_041__s112,0.0
49_165_153__s112,0.0
49_166_030__s112,0.0
49_166_081__s112,0.0
49_166_135__s112,0.0
49_166_152__s112,0.0
49_166_182__s112,0.0
49_177_035__s112,1.0
49_177_074__s112,0.0
49_177_093__s112,0.0
49_178_029__s112,0.0
49_178_070__s112,0.0
49_178_090__s112,0.0
49_189_032__s112,0.0
49_189_113__s112,0.0
49_189_126__s112,0.0
49_189_155__s112,0.0
49_189_156__s112,0.0
49_190_022__s112,1.0
49_190_114__s112,0.0
67_105_058__s112,0.0
67_105_070__s112,0.0
67_105_074__s112,0.0
67_105_079__s112,0.0
67_105_121__s112,0.0
67_105_136__s112,0.0
67_105_174__s112,0.0
67_106_038__s112,1.0
67_106_145__s112,0.0
67_106_166__s112,1.0
67_106_180__s112,0.0
67_117_015__s112,0.0
67_117_075__s112,0.0
67_117_164__s112,1.0
67_118_108__s112,0.0
67_129_035__s112,0.0
67_129_064__s112,0.0
67_130_002__s112,0.0
67_130_101__s112,1.0
67_130_106__s112,0.0
67_141_009__s112,0.0
67_141_043__s112,0.0
67_141_045__s112,0.0
67_141_048__s112,0.0
67_141_105__s112,0.0
67_141_111__s112,0.0
67_141_116__s112,1.0
67_141_159__s112,0.0
67_141_190__s112,0.0
67_142_053__s112,0.0
67_142_087__s112,0.0
67_142_093__s112,0.0
67_153_010__s112,0.0
67_153_111__s112,1.0
67_154_168__s112,0.0
67_165_038__s112,0.0
67_165_120__s112,0.0
67_166_072__s112,0.0
67_166_089__s112,0.0
67_166_141__s112,0.0
67_177_036__s112,0.0
67_177_040__s112,0.0
67_177_063__s112,1.0
67_177_147__s112,0.0
67_178_017__s112,0.0
67_178_039__s112,1.0
67_178_131__s112,0.0
67_178_147__s112,0.0
67_189_055__s112,0.0
67_190_055__s112,0.0
67_190_106__s112,0.0
18_105_042__s112,0.0
18_105_096__s112,0.0
18_105_191__s112,0.0
18_106_172__s112,1.0
18_117_041__s112,0.0
18_117_080__s112,0.0
18_117_100__s112,0.0
18_118_029__s112,0.0
18_118_089__s112,0.0
18_118_105__s112,0.0
18_118_142__s112,0.0
18_129_124__s112,0.0
18_129_151__s112,0.0
18_130_002__s112,0.0
18_130_063__s112,0.0
18_130_162__s112,0.0
18_141_166__s112,0.0
18_141_177__s112,0.0
18_141_183__s112,0.0
18_142_074__s112,0.0
18_142_121__s112,0.0
18_142_158__s112,0.0
18_142_192__s112,1.0
18_153_094__s112,0.0
18_165_130__s112,0.0
18_166_081__s112,0.0
18_166_142__s112,0.0
18_177_019__s112,0.0
18_178_010__s112,0.0
18_178_159__s112,0.0
39_105_032__s112,0.0
39_105_054__s112,0.0
39_105_169__s112,0.0
39_105_178__s112,0.0
39_106_180__s112,0.0
39_117_040__s112,0.0
39_117_116__s112,0.0
39_117_122__s112,1.0
39_118_032__s112,0.0
39_118_100__s112,1.0
39_118_183__s112,0.0
39_129_092__s112,0.0
39_130_163__s112,0.0
39_141_089__s112,0.0
39_142_190__s112,0.0
39_153_051__s112,0.0
39_153_132__s112,0.0
39_153_190__s112,0.0
39_154_120__s112,0.0
39_154_147__s112,0.0
39_165_031__s112,0.0
39_165_165__s112,0.0
39_165_166__s112,0.0
39_166_042__s112,0.0
39_166_138__s112,0.0
39_166_173__s112,0.0
39_177_002__s112,1.0
39_177_069__s112,1.0
39_177_073__s112,0.0
39_177_097__s112,1.0
39_177_108__s112,1.0
39_177_112__s112,1.0
39_178_031__s112,0.0
39_178_056__s112,0.0
39_178_116__s112,0.0
39_189_087__s112,0.0
39_190_114__s112,0.0
91_105_053__s112,0.0
91_105_075__s112,0.0
91_106_007__s112,1.0
91_106_088__s112,0.0
91_106_092__s112,0.0
91_106_107__s112,1.0
91_117_149__s112,0.0
91_117_173__s112,0.0
91_129_025__s112,0.0
91_129_027__s112,0.0
91_129_115__s112,0.0
91_130_173__s112,1.0
91_141_058__s112,0.0
91_141_119__s112,0.0
91_141_167__s112,0.0
91_142_065__s112,0.0
91_142_071__s112,0.0
91_142_169__s112,0.0
91_153_012__s112,1.0
91_153_127__s112,1.0
91_153_142__s112,0.0
91_154_004__s112,0.0
91_165_082__s112,0.0
91_166_080__s112,0.0
91_166_121__s112,0.0
91_177_079__s112,0.0
91_177_092__s112,1.0
91_178_045__s112,0.0
91_178_093__s112,0.0
91_178_111__s112,0.0
91_178_118__s112,0.0
91_178_136__s112,0.0
91_178_147__s112,0.0
91_189_010__s112,0.0
91_189_030__s112,0.0
91_189_100__s112,0.0
91_189_117__s112,0.0
91_189_124__s112,0.0
92_105_011__s112,0.0
92_105_088__s112,0.0
92_105_145__s112,0.0
92_105_150__s112,0.0
92_106_013__s112,0.0
92_106_064__s112,0.0
92_106_066__s112,0.0
92_106_145__s112,0.0
92_117_175__s112,1.0
92_118_088__s112,1.0
92_118_092__s112,0.0
92_118_126__s112,0.0
92_118_147__s112,0.0
92_118_152__s112,0.0
92_129_034__s112,1.0
92_129_082__s112,0.0
92_129_109__s112,0.0
92_129_118__s112,0.0
92_129_169__s112,0.0
92_129_175__s112,0.0
92_129_177__s112,0.0
92_130_027__s112,0.0
92_141_011__s112,0.0
92_141_155__s112,0.0
92_142_061__s112,0.0
92_142_164__s112,0.0
92_153_102__s112,0.0
92_154_043__s112,0.0
92_154_117__s112,0.0
92_154_140__s112,0.0
92_154_174__s112,0.0
92_165_079__s112,0.0
92_165_105__s112,0.0
92_166_104__s112,0.0
92_166_111__s112,0.0
92_166_191__s112,0.0
92_177_172__s112,1.0
92_178_051__s112,0.0
92_178_064__s112,0.0
92_190_057__s112,0.0
92_190_162__s112,0.0
92_190_163__s112,0.0
92_190_167__s112,0.0
92_190_179__s112,0.0
93_105_072__s112,0.0
93_105_133__s112,0.0
93_105_188__s112,0.0
93_106_012__s112,0.0
93_106_079__s112,1.0
93_106_083__s112,0.0
93_106_134__s112,0.0
93_117_009__s112,0.0
93_117_133__s112,0.0
93_118_029__s112,0.0
93_118_064__s112,0.0
93_118_137__s112,1.0
93_118_147__s112,0.0
93_129_017__s112,0.0
93_141_041__s112,0.0
93_141_099__s112,0.0
93_141_125__s112,0.0
93_141_136__s112,0.0
93_142_128__s112,0.0
93_142_167__s112,0.0
93_153_088__s112,0.0
93_153_125__s112,0.0
93_153_154__s112,0.0
93_154_016__s112,0.0
93_154_021__s112,0.0
93_154_084__s112,0.0
93_154_087__s112,0.0
93_165_004__s112,0.0
93_165_189__s112,0.0
93_166_031__s112,0.0
93_166_066__s112,0.0
93_166_083__s112,0.0
93_177_024__s112,0.0
93_177_096__s112,1.0
93_178_057__s112,0.0
93_178_091__s112,0.0
93_189_049__s112,0.0
93_189_067__s112,0.0
93_189_144__s112,0.0
93_190_020__s112,1.0
93_190_037__s112,0.0
93_190_040__s112,0.0
93_190_106__s112,1.0
93_190_111__s112,1.0
93_190_192__s112,0.0
94_105_013__s112,0.0
